p e c dist
0.33748490597367 0.146820672976328 2.76423400414937 0.595268805068215
0.402087330974588 0.192817467155956 1.67238456074448 0.562436496522895
0.456619659614024 0.0424710873999604 3.79744490120552 0.553971907660221
0.575295341844006 0.122834615509915 2.62965456977537 0.570405268186672
0.335912991497855 0.211684478781005 1.87333277579573 0.576535487952071
0.661398606901117 0.39686817257197 1.83155926902003 0.784144025696014
0.505073668281676 0.086499253656111 1.5914705716737 0.502813435071905
0.599150705390142 0.371805271878762 2.04838265365237 0.520910619577923
0.511719958999984 0.0248172826880868 2.21834582047708 0.519241933583611
0.559604842443684 0.206636828324586 2.06152309506555 0.496424238001246
0.594327211650474 0.353549317670556 1.33375407246331 0.55779076290384
0.598971961141595 0.0146665045485138 2.71593344980232 0.476183491907637
0.628060913211832 0.33288947317684 2.48882323014973 0.514053383730272
0.746834572142539 0.267054670864698 1.64442642968888 0.674187432214864
0.565436435571 0.537038863791445 1.32506151947841 0.491507829647253
0.612840854157391 0.0408119457707246 2.36154366611842 0.615256396605957
0.346672542412221 0.213853469896713 1.90352452880068 0.529139070161262
0.296333216930133 0.0637662307149615 1.90971673292104 0.522022419592693
0.353011694549248 0.0159747919427805 2.48787649776049 0.566881037665129
0.612365309525917 0.228905248591991 2.09427794519433 0.535472925451015
0.518497682587247 0.462068316390919 1.49244666204167 0.553252666568129
0.636005230465916 0.0909496975299947 1.69619854826031 0.472753273563764
0.3555399600027 0.0820169651583353 2.55307845753284 0.471244451802136
0.489634871897954 0.705110586067543 1.83850771034183 0.55319829478956
0.39013188312631 0.0364375288643526 2.17465634282433 0.587748517753347
0.700758657241298 0.456206332008629 1.39141019394298 0.472485866805206
0.655499476875344 0.0691412480012593 2.05437647593517 0.536308585271959
0.528496962741303 0.0154132837791032 3.93143935802403 0.488319423628717
0.733054967225425 0.826174686905581 1.2270053039957 0.756739316645078
0.538384178270293 0.169367439888729 2.09286352985431 0.524729034819137
0.410798170851918 0.0255423647396319 1.95999247643754 0.646662589032197
0.843028957424059 0.664855595773209 1.31611513229366 0.815228280194121
0.505449323385373 0.892456454137129 1.16228111653374 0.473193731862624
0.379785272301814 0.0368297895601221 3.34435092224406 0.58951968815717
0.136238623306801 0.777906826031185 1.02092962706969 0.591187347052291
0.915536036013208 0.885726401392674 1.17521159154573 0.598312868944671
0.601497005475432 0.416249035853815 1.99415172876364 0.474558747481396
0.349339056417186 0.427922596647296 1.96405991444677 0.507893647748628
0.651915449326483 0.699686601798967 1.50243131324075 0.508347086218518
0.332271937501024 0.707533767766173 1.55601083416192 0.531478631644352
0.318099197618549 0.190952639234262 1.8614335718433 0.723639040646343
0.712531526781338 0.428418590043576 1.6410953306742 0.561317646726313
0.406229100963574 0.271709629039172 1.7002312838541 0.515203332815984
0.669975702114068 0.138155553990323 2.50003728722446 0.596869614355594
0.576089008172844 0.960804028842485 1.59231765608949 0.476597609164195
0.263282172612038 0.23739117408554 1.66955755236571 0.482970077684723
0.295084394562682 0.818611763548723 1.27684052354855 0.479384707427868
0.30319222917884 0.140143655226657 2.92962009656807 0.4900665130749
0.539943237066759 0.44590156813586 1.79704185772449 0.520586457823028
0.709119326602031 0.936198475974754 0.99290998390176 0.486083672359589
0.624253394797704 0.756454803674366 1.64224079005917 0.517201249238518
0.556263479042618 0.122763251093585 2.93340710340096 0.526447871007942
0.532238592574096 0.00267501922657249 4.14587642223797 0.573818245887859
0.490809665310852 0.55526210936113 2.01619016753327 0.474929483397964
0.583318877247389 0.0670962717590892 2.83382299489983 0.506429193190904
0.441718845359881 0.0290433479907916 2.41674808445421 0.507101986659875
0.69617019841826 0.142626765888146 3.21109055330826 0.501508685189498
0.742740356820445 0.404174586783353 1.78029450633778 0.49705954869049
0.494678592410904 0.172501795611053 2.77407291834655 0.505520948531564
0.358132546615042 0.910137595846637 1.83005603575795 0.529409877733705
0.443158918016717 0.552880300050063 1.75587738520687 0.649560259656579
0.653781605587325 0.0181670482731239 2.59354829300892 0.620771806790553
0.292696232789381 0.0471496091758244 2.03262460027883 0.492517162400033
0.701989790586011 0.100315097943756 2.6061636745899 0.477738531304979
0.48116951921388 0.0861302106267337 1.72718135942939 0.579611505142528
0.781793356916605 0.926187346910731 0.867492406681526 0.530816001033283
